Unnamed: 0,dataset,model,embeddings_dir,output_dir,training_batch_size,eval_batch_size,n_epochs,lr,hidden_dim,num_layers,test,device,id,success
0,rotten_tomatoes,sentence-transformers/gtr-t5-xl,../classification_embeddings/,../tasks_perfs/output_2,32,512,2,0.001,256,2,False,cuda,y05bcyra,0.884426732066217
0,tweet_eval;sentiment,sentence-transformers/all-MiniLM-L6-v2,../classification_embeddings/,../tasks_perfs/output_2,32,512,2,0.001,256,2,False,cuda,ilxkfvev,0.6573218997361477
0,tweet_eval;sentiment,sentence-transformers/average_word_embeddings_komninos,../classification_embeddings/,../tasks_perfs/output_2,32,512,2,0.001,256,2,False,cuda,bx6xlcaa,0.6139511873350924
0,tweet_eval;emoji,thenlper/gte-base,../classification_embeddings/,../tasks_perfs/output_2,32,512,2,0.001,256,2,False,cuda,8c7ib4hv,0.3056293149229952
0,rotten_tomatoes,sentence-transformers/sentence-t5-xl,../classification_embeddings/,../tasks_perfs/output_2,32,512,2,0.001,256,2,False,cuda,gkd2hykj,0.874310239117106
0,tweet_eval;emoji,sentence-transformers/all-distilroberta-v1,../classification_embeddings/,../tasks_perfs/output_2,32,512,2,0.001,256,2,False,cuda,vz0vswx1,0.24356080722251727
0,rotten_tomatoes,BAAI/bge-base-en-v1.5,../classification_embeddings/,../tasks_perfs/output_2,32,512,2,0.001,256,2,False,cuda,70xjyorm,0.8430410790925812
0,rotten_tomatoes,princeton-nlp/sup-simcse-bert-base-uncased,../classification_embeddings/,../tasks_perfs/output_2,32,512,2,0.001,256,2,False,cuda,7d1pn573,0.8228080931943593
0,sst2,TaylorAI/gte-tiny,../classification_embeddings/,../tasks_perfs/output_2,32,512,2,0.001,256,2,False,cuda,y3q0e52q,0.8294776119402985
0,paws-x;en,princeton-nlp/sup-simcse-bert-base-uncased,../classification_embeddings/,../tasks_perfs/output_2,32,512,2,0.001,256,2,False,cuda,ex5hbzhs,0.583608179419525
0,dair-ai/emotion,sentence-transformers/gtr-t5-base,../classification_embeddings/,../tasks_perfs/output_2,32,512,2,0.001,256,2,False,cuda,3zepc1iv,0.696075197889182
0,dair-ai/emotion,thenlper/gte-base,../classification_embeddings/,../tasks_perfs/output_2,32,512,2,0.001,256,2,False,cuda,t1y0av2h,0.6945910290237467
0,rotten_tomatoes,thenlper/gte-large,../classification_embeddings/,../tasks_perfs/output_2,32,512,2,0.001,256,2,False,cuda,bs24nfew,0.8617412630288167
0,tweet_eval;emotion,sentence-transformers/LaBSE,../classification_embeddings/,../tasks_perfs/output_2,32,512,2,0.001,256,2,False,cuda,p6qmbrwk,0.6610455311973018
0,tweet_eval;emotion,intfloat/e5-large-v2,../classification_embeddings/,../tasks_perfs/output_2,32,512,2,0.001,256,2,False,cuda,qry0abm7,0.6728499156829679
0,rotten_tomatoes,sentence-transformers/all-mpnet-base-v2,../classification_embeddings/,../tasks_perfs/output_2,32,512,2,0.001,256,2,False,cuda,ktwjfr1f,0.851931330472103
0,tweet_eval;emotion,sentence-transformers/sentence-t5-large,../classification_embeddings/,../tasks_perfs/output_2,32,512,2,0.001,256,2,False,cuda,npleur1n,0.7141652613827993
0,tweet_eval;emoji,intfloat/e5-large-v2,../classification_embeddings/,../tasks_perfs/output_2,32,512,2,0.001,256,2,False,cuda,onbo79x3,0.30815188528943177
0,sst2,infgrad/stella-base-en-v2,../classification_embeddings/,../tasks_perfs/output_2,32,512,2,0.001,256,2,False,cuda,odob3iuw,0.889179104477612
0,dair-ai/emotion,infgrad/stella-base-en-v2,../classification_embeddings/,../tasks_perfs/output_2,32,512,2,0.001,256,2,False,cuda,cjtgsusq,0.7034960422163589
0,tweet_eval;emoji,jamesgpt1/sf_model_e5,../classification_embeddings/,../tasks_perfs/output_2,32,512,2,0.001,256,2,False,cuda,ys2rw20a,0.3202336696760489
0,tweet_eval;emotion,sentence-transformers/gtr-t5-base,../classification_embeddings/,../tasks_perfs/output_2,32,512,2,0.001,256,2,False,cuda,srzd9mrw,0.6779089376053963
0,sst2,sentence-transformers/gtr-t5-xl,../classification_embeddings/,../tasks_perfs/output_2,32,512,2,0.001,256,2,False,cuda,e3malha4,0.9029850746268657
0,paws-x;en,llmrails/ember-v1,../classification_embeddings/,../tasks_perfs/output_2,32,512,2,0.001,256,2,False,cuda,6zriyvxg,0.5765171503957783
0,tweet_eval;emotion,jinaai/jina-embedding-s-en-v1,../classification_embeddings/,../tasks_perfs/output_2,32,512,2,0.001,256,2,False,cuda,jtykiicq,0.6146711635750421
0,rotten_tomatoes,sentence-transformers/gtr-t5-base,../classification_embeddings/,../tasks_perfs/output_2,32,512,2,0.001,256,2,False,cuda,mvdln515,0.8074800735744941
0,rotten_tomatoes,sentence-transformers/average_word_embeddings_komninos,../classification_embeddings/,../tasks_perfs/output_2,32,512,2,0.001,256,2,False,cuda,bionoznk,0.7513795217657878
0,tweet_eval;emoji,BAAI/bge-base-en-v1.5,../classification_embeddings/,../tasks_perfs/output_2,32,512,2,0.001,256,2,False,cuda,ygz0rd4b,0.3116702071163038
0,paws-x;en,WhereIsAI/UAE-Large-V1,../classification_embeddings/,../tasks_perfs/output_2,32,512,2,0.001,256,2,False,cuda,ydv9fiws,0.5714050131926122
0,dair-ai/emotion,sentence-transformers/gtr-t5-large,../classification_embeddings/,../tasks_perfs/output_2,32,512,2,0.001,256,2,False,cuda,lges4e5v,0.7049802110817942
0,tweet_eval;emoji,sentence-transformers/allenai-specter,../classification_embeddings/,../tasks_perfs/output_2,32,512,2,0.001,256,2,False,cuda,qv7neueo,0.2529872543813064
0,paws-x;en,sentence-transformers/all-distilroberta-v1,../classification_embeddings/,../tasks_perfs/output_2,32,512,2,0.001,256,2,False,cuda,b06ekbn7,0.5789907651715039
0,dair-ai/emotion,SmartComponents/bge-micro-v2,../classification_embeddings/,../tasks_perfs/output_2,32,512,2,0.001,256,2,False,cuda,zs8v8hph,0.6815633245382586
0,dair-ai/emotion,jamesgpt1/sf_model_e5,../classification_embeddings/,../tasks_perfs/output_2,32,512,2,0.001,256,2,False,cuda,5k7lh5f3,0.7171833773087071
0,sst2,intfloat/e5-small,../classification_embeddings/,../tasks_perfs/output_2,32,512,2,0.001,256,2,False,cuda,qsepi32a,0.8600746268656716
0,tweet_eval;emoji,sentence-transformers/gtr-t5-base,../classification_embeddings/,../tasks_perfs/output_2,32,512,2,0.001,256,2,False,cuda,ayp88ehq,0.2843866171003718
0,dair-ai/emotion,sentence-transformers/gtr-t5-xl,../classification_embeddings/,../tasks_perfs/output_2,32,512,2,0.001,256,2,False,cuda,vgou6so1,0.7059696569920845
0,dair-ai/emotion,thenlper/gte-large,../classification_embeddings/,../tasks_perfs/output_2,32,512,2,0.001,256,2,False,cuda,l0k4n4gv,0.6875
0,sst2,sentence-transformers/sentence-t5-large,../classification_embeddings/,../tasks_perfs/output_2,32,512,2,0.001,256,2,False,cuda,edb4jpa6,0.9216417910447762
0,dair-ai/emotion,sentence-transformers/all-mpnet-base-v2,../classification_embeddings/,../tasks_perfs/output_2,32,512,2,0.001,256,2,False,cuda,hsw2jhaz,0.6474274406332454
0,tweet_eval;emoji,infgrad/stella-base-en-v2,../classification_embeddings/,../tasks_perfs/output_2,32,512,2,0.001,256,2,False,cuda,gey8n5pm,0.3147902283590016
0,dair-ai/emotion,sentence-transformers/all-distilroberta-v1,../classification_embeddings/,../tasks_perfs/output_2,32,512,2,0.001,256,2,False,cuda,flwx9s85,0.6706794195250659
0,sst2,avsolatorio/GIST-Embedding-v0,../classification_embeddings/,../tasks_perfs/output_2,32,512,2,0.001,256,2,False,cuda,4ch7z7x3,0.883955223880597
0,tweet_eval;emoji,sentence-transformers/average_word_embeddings_komninos,../classification_embeddings/,../tasks_perfs/output_2,32,512,2,0.001,256,2,False,cuda,4goz9aw6,0.25929368029739774
0,sst2,BAAI/bge-base-en-v1.5,../classification_embeddings/,../tasks_perfs/output_2,32,512,2,0.001,256,2,False,cuda,n2gzbmw3,0.8779850746268657
0,rotten_tomatoes,avsolatorio/GIST-Embedding-v0,../classification_embeddings/,../tasks_perfs/output_2,32,512,2,0.001,256,2,False,cuda,h9w0vpaf,0.8697118332311465
0,sst2,jinaai/jina-embedding-s-en-v1,../classification_embeddings/,../tasks_perfs/output_2,32,512,2,0.001,256,2,False,cuda,480ivib8,0.8164179104477612
0,dair-ai/emotion,jinaai/jina-embedding-s-en-v1,../classification_embeddings/,../tasks_perfs/output_2,32,512,2,0.001,256,2,False,cuda,vq7g7a97,0.662434036939314
0,dair-ai/emotion,SmartComponents/bge-micro-v2,../classification_embeddings/,../tasks_perfs/output_2,32,512,2,0.001,256,2,False,cuda,g5ga3axq,0.6683707124010554
0,tweet_eval;emoji,sentence-transformers/msmarco-bert-co-condensor,../classification_embeddings/,../tasks_perfs/output_2,32,512,2,0.001,256,2,False,cuda,r8k3yxbo,0.2989245884227297
0,tweet_eval;emoji,sentence-transformers/sentence-t5-xl,../classification_embeddings/,../tasks_perfs/output_2,32,512,2,0.001,256,2,False,cuda,a5cbgoj8,0.2977960701009028
0,tweet_eval;sentiment,thenlper/gte-large,../classification_embeddings/,../tasks_perfs/output_2,32,512,2,0.001,256,2,False,cuda,944u4a24,0.6698548812664907
0,paws-x;en,BAAI/bge-base-en-v1.5,../classification_embeddings/,../tasks_perfs/output_2,32,512,2,0.001,256,2,False,cuda,f471von3,0.5786609498680739
0,rotten_tomatoes,llmrails/ember-v1,../classification_embeddings/,../tasks_perfs/output_2,32,512,2,0.001,256,2,False,cuda,xf3llx5f,0.8841201716738197
0,tweet_eval;emotion,BAAI/bge-base-en-v1.5,../classification_embeddings/,../tasks_perfs/output_2,32,512,2,0.001,256,2,False,cuda,8j4yues9,0.6897133220910624
0,tweet_eval;emotion,thenlper/gte-base,../classification_embeddings/,../tasks_perfs/output_2,32,512,2,0.001,256,2,False,cuda,pipv0tim,0.6728499156829679
0,rotten_tomatoes,sentence-transformers/average_word_embeddings_glove.6B.300d,../classification_embeddings/,../tasks_perfs/output_2,32,512,2,0.001,256,2,False,cuda,9yifdg5c,0.7345187001839363
0,rotten_tomatoes,jamesgpt1/sf_model_e5,../classification_embeddings/,../tasks_perfs/output_2,32,512,2,0.001,256,2,False,cuda,rall92p3,0.8761496014714899
0,sst2,intfloat/multilingual-e5-small,../classification_embeddings/,../tasks_perfs/output_2,32,512,2,0.001,256,2,False,cuda,ivw527ao,0.8328358208955224
0,rotten_tomatoes,WhereIsAI/UAE-Large-V1,../classification_embeddings/,../tasks_perfs/output_2,32,512,2,0.001,256,2,False,cuda,8gbrwxny,0.8884120171673819
0,paws-x;en,jamesgpt1/sf_model_e5,../classification_embeddings/,../tasks_perfs/output_2,32,512,2,0.001,256,2,False,cuda,adevdd6b,0.5778364116094987
0,dair-ai/emotion,intfloat/e5-large-v2,../classification_embeddings/,../tasks_perfs/output_2,32,512,2,0.001,256,2,False,cuda,eytex502,0.6744722955145118
0,paws-x;en,jinaai/jina-embedding-s-en-v1,../classification_embeddings/,../tasks_perfs/output_2,32,512,2,0.001,256,2,False,cuda,oxbsn03y,0.5639841688654353
0,dair-ai/emotion,sentence-transformers/gtr-t5-base,../classification_embeddings/,../tasks_perfs/output_2,32,512,2,0.001,256,2,False,cuda,hdl11rze,0.6903034300791556
0,tweet_eval;emoji,avsolatorio/GIST-Embedding-v0,../classification_embeddings/,../tasks_perfs/output_2,32,512,2,0.001,256,2,False,cuda,qq2fzb20,0.30881571959638876
0,dair-ai/emotion,princeton-nlp/sup-simcse-bert-base-uncased,../classification_embeddings/,../tasks_perfs/output_2,32,512,2,0.001,256,2,False,cuda,sf2virqc,0.6408311345646438
0,sst2,sentence-transformers/average_word_embeddings_glove.6B.300d,../classification_embeddings/,../tasks_perfs/output_2,32,512,2,0.001,256,2,False,cuda,8f4k56bn,0.7746268656716417
0,tweet_eval;sentiment,sentence-transformers/msmarco-bert-co-condensor,../classification_embeddings/,../tasks_perfs/output_2,32,512,2,0.001,256,2,False,cuda,37tvnq5w,0.6596306068601583
0,tweet_eval;sentiment,thenlper/gte-base,../classification_embeddings/,../tasks_perfs/output_2,32,512,2,0.001,256,2,False,cuda,kgsl9gno,0.6751319261213721
0,tweet_eval;sentiment,izhx/udever-bloom-560m,../classification_embeddings/,../tasks_perfs/output_2,32,512,2,0.001,256,2,False,cuda,g38ndb4t,0.6635883905013192
0,dair-ai/emotion,thenlper/gte-base,../classification_embeddings/,../tasks_perfs/output_2,32,512,2,0.001,256,2,False,cuda,kpbffhtq,0.6769459102902374
0,dair-ai/emotion,jinaai/jina-embedding-s-en-v1,../classification_embeddings/,../tasks_perfs/output_2,32,512,2,0.001,256,2,False,cuda,b915281l,0.653858839050132
0,tweet_eval;emotion,sentence-transformers/allenai-specter,../classification_embeddings/,../tasks_perfs/output_2,32,512,2,0.001,256,2,False,cuda,ky4ihiuf,0.53035413153457
0,clinc_oos;plus,WhereIsAI/UAE-Large-V1,../classification_embeddings/,../tasks_perfs/output_2,32,512,2,0.001,256,2,False,cuda,0z31abtw,0.9017513882956002
0,tweet_eval;emoji,TaylorAI/gte-tiny,../classification_embeddings/,../tasks_perfs/output_2,32,512,2,0.001,256,2,False,cuda,1jk6amla,0.2951407328730749
0,paws-x;en,sentence-transformers/sentence-t5-large,../classification_embeddings/,../tasks_perfs/output_2,32,512,2,0.001,256,2,False,cuda,y8mgbuev,0.5850923482849604
0,paws-x;en,sentence-transformers/msmarco-bert-co-condensor,../classification_embeddings/,../tasks_perfs/output_2,32,512,2,0.001,256,2,False,cuda,7yf6u4dn,0.5712401055408971
0,tweet_eval;emotion,llmrails/ember-v1,../classification_embeddings/,../tasks_perfs/output_2,32,512,2,0.001,256,2,False,cuda,26q915be,0.7352445193929174
0,sst2,sentence-transformers/all-mpnet-base-v2,../classification_embeddings/,../tasks_perfs/output_2,32,512,2,0.001,256,2,False,cuda,jxcn9cxr,0.8723880597014926
0,dair-ai/emotion,sentence-transformers/sentence-t5-large,../classification_embeddings/,../tasks_perfs/output_2,32,512,2,0.001,256,2,False,cuda,f58mxb9x,0.7006926121372031
0,tweet_eval;sentiment,SmartComponents/bge-micro-v2,../classification_embeddings/,../tasks_perfs/output_2,32,512,2,0.001,256,2,False,cuda,nlkoddun,0.6606200527704486
0,rotten_tomatoes,intfloat/multilingual-e5-small,../classification_embeddings/,../tasks_perfs/output_2,32,512,2,0.001,256,2,False,cuda,xlyl5tfs,0.7740649908031882
0,tweet_eval;sentiment,WhereIsAI/UAE-Large-V1,../classification_embeddings/,../tasks_perfs/output_2,32,512,2,0.001,256,2,False,cuda,16ssnxbh,0.6853562005277045
0,tweet_eval;emoji,princeton-nlp/sup-simcse-bert-base-uncased,../classification_embeddings/,../tasks_perfs/output_2,32,512,2,0.001,256,2,False,cuda,jh1wtyt4,0.29998672331386084
0,dair-ai/emotion,sentence-transformers/gtr-t5-large,../classification_embeddings/,../tasks_perfs/output_2,32,512,2,0.001,256,2,False,cuda,n1ai5vsc,0.6954155672823219
0,tweet_eval;emotion,sentence-transformers/gtr-t5-xl,../classification_embeddings/,../tasks_perfs/output_2,32,512,2,0.001,256,2,False,cuda,95l6grfk,0.6652613827993255
0,tweet_eval;emotion,SmartComponents/bge-micro-v2,../classification_embeddings/,../tasks_perfs/output_2,32,512,2,0.001,256,2,False,cuda,s3eth00c,0.6720067453625632
0,tweet_eval;sentiment,sentence-transformers/gtr-t5-xl,../classification_embeddings/,../tasks_perfs/output_2,32,512,2,0.001,256,2,False,cuda,c4temom1,0.6698548812664907
0,tweet_eval;emoji,SmartComponents/bge-micro-v2,../classification_embeddings/,../tasks_perfs/output_2,32,512,2,0.001,256,2,False,cuda,vslcx40v,0.2979288369622942
0,rotten_tomatoes,sentence-transformers/all-distilroberta-v1,../classification_embeddings/,../tasks_perfs/output_2,32,512,2,0.001,256,2,False,cuda,kh0bekx5,0.7887798896382587
0,rotten_tomatoes,thenlper/gte-base,../classification_embeddings/,../tasks_perfs/output_2,32,512,2,0.001,256,2,False,cuda,g2c79uu6,0.8448804414469651
0,tweet_eval;sentiment,sentence-transformers/all-distilroberta-v1,../classification_embeddings/,../tasks_perfs/output_2,32,512,2,0.001,256,2,False,cuda,zzm1i743,0.6764511873350924
0,sst2,sentence-transformers/sentence-t5-xl,../classification_embeddings/,../tasks_perfs/output_2,32,512,2,0.001,256,2,False,cuda,7xysg6tw,0.9332089552238806
0,dair-ai/emotion,sentence-transformers/all-MiniLM-L6-v2,../classification_embeddings/,../tasks_perfs/output_2,32,512,2,0.001,256,2,False,cuda,r6803hcx,0.662434036939314
0,tweet_eval;emotion,sentence-transformers/sentence-t5-xl,../classification_embeddings/,../tasks_perfs/output_2,32,512,2,0.001,256,2,False,cuda,96p1erwr,0.730185497470489
0,tweet_eval;sentiment,princeton-nlp/sup-simcse-bert-base-uncased,../classification_embeddings/,../tasks_perfs/output_2,32,512,2,0.001,256,2,False,cuda,fa709gvs,0.6903034300791556
0,dair-ai/emotion,sentence-transformers/sentence-t5-xl,../classification_embeddings/,../tasks_perfs/output_2,32,512,2,0.001,256,2,False,cuda,oepka8ky,0.6934366754617414
0,rotten_tomatoes,intfloat/e5-small,../classification_embeddings/,../tasks_perfs/output_2,32,512,2,0.001,256,2,False,cuda,334al5jv,0.7949110974862048
0,sst2,izhx/udever-bloom-560m,../classification_embeddings/,../tasks_perfs/output_2,32,512,2,0.001,256,2,False,cuda,qntdxmmp,0.7970149253731343
0,paws-x;en,sentence-transformers/average_word_embeddings_glove.6B.300d,../classification_embeddings/,../tasks_perfs/output_2,32,512,2,0.001,256,2,False,cuda,48fodib5,0.570910290237467
0,tweet_eval;emotion,sentence-transformers/all-distilroberta-v1,../classification_embeddings/,../tasks_perfs/output_2,32,512,2,0.001,256,2,False,cuda,8fj2q13y,0.6922428330522765
0,sst2,WhereIsAI/UAE-Large-V1,../classification_embeddings/,../tasks_perfs/output_2,32,512,2,0.001,256,2,False,cuda,0zatkz5r,0.9104477611940298
0,sst2,sentence-transformers/average_word_embeddings_komninos,../classification_embeddings/,../tasks_perfs/output_2,32,512,2,0.001,256,2,False,cuda,spupab5w,0.7947761194029851
0,tweet_eval;emotion,thenlper/gte-large,../classification_embeddings/,../tasks_perfs/output_2,32,512,2,0.001,256,2,False,cuda,k1kfq5y5,0.7200674536256324
0,sst2,sentence-transformers/all-MiniLM-L6-v2,../classification_embeddings/,../tasks_perfs/output_2,32,512,2,0.001,256,2,False,cuda,dqw9ldg3,0.7940298507462686
0,rotten_tomatoes,SmartComponents/bge-micro-v2,../classification_embeddings/,../tasks_perfs/output_2,32,512,2,0.001,256,2,False,cuda,5ibwj8rn,0.7820355610055181
0,paws-x;en,TaylorAI/gte-tiny,../classification_embeddings/,../tasks_perfs/output_2,32,512,2,0.001,256,2,False,cuda,z34wjcok,0.5700857519788918
0,tweet_eval;emotion,sentence-transformers/gtr-t5-large,../classification_embeddings/,../tasks_perfs/output_2,32,512,2,0.001,256,2,False,cuda,7prj86wq,0.6888701517706577
0,tweet_eval;emoji,sentence-transformers/average_word_embeddings_glove.6B.300d,../classification_embeddings/,../tasks_perfs/output_2,32,512,2,0.001,256,2,False,cuda,lq0axuk8,0.2710435475305364
0,dair-ai/emotion,sentence-transformers/LaBSE,../classification_embeddings/,../tasks_perfs/output_2,32,512,2,0.001,256,2,False,cuda,2ejbult2,0.6263192612137203
